img_path,label_path,train_test,cerebellum_present_or_not,pixel_count,img_shapes
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_62.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_62.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_63.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_63.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_64.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_64.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_65.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_65.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_66.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_66.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_67.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_67.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_68.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_68.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_69.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_69.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_70.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_70.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_71.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_71.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_72.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_72.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_73.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_73.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_74.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_74.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_75.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_75.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_76.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_76.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_77.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_77.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_78.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_78.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_79.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_79.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_80.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_80.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_81.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_81.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_82.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_82.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_83.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_83.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_84.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_84.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_85.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_85.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_86.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_86.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_87.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_87.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_88.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_88.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_89.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_89.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_90.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_90.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_91.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_91.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_92.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_92.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_93.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_93.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_94.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_94.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_95.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_95.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_96.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_96.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_97.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_97.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_98.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_98.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_99.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_99.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_100.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_100.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_101.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_101.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_102.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_102.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_103.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_103.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_104.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_104.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_105.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_105.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_106.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_106.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_107.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_107.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_108.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_108.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_109.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_109.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_110.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_110.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_111.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_111.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_112.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_112.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_113.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_113.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_114.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_114.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_115.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_115.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_116.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_116.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_117.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_117.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_118.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_118.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_119.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_119.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_120.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_120.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_121.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_121.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_122.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_122.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_123.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_123.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_124.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_124.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_125.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_125.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_126.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_126.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_127.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_127.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_128.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_128.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_129.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_129.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_130.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_130.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_131.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_131.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_132.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_132.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_133.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_133.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_134.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_134.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_135.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_135.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_136.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_136.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_137.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_137.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_138.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_138.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_139.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_139.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_140.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_140.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_141.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_141.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_142.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_142.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_143.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_143.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_144.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_144.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_145.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_145.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_146.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_146.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_147.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_147.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_148.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_148.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_149.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_149.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_150.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_150.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_151.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_151.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_152.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_152.npy,True,1,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_153.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_153.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_154.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_154.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_155.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_155.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_156.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_156.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_157.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_157.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_158.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_158.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_159.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_159.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_160.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_160.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_161.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_161.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_162.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_162.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_163.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_163.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_164.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_164.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_165.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_165.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_166.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_166.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_167.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_167.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_168.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_168.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_169.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_169.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_170.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_170.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_171.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_171.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_172.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_172.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_173.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_173.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_174.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_174.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_175.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_175.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_176.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_176.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_177.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_177.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_178.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_178.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_179.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_179.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_180.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_180.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_181.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_181.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_182.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_182.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_183.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_183.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_184.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_184.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_185.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_185.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_186.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_186.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_187.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_187.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_188.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_188.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_189.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_189.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_190.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_190.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00068_191.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00068_191.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_0.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_0.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_1.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_1.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_2.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_2.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_3.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_3.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_4.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_4.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_5.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_5.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_6.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_6.npy,True,0,"(0, 0)","(256, 256)"
/home/shubham/Documents/in-meds-brain-segmentation/mris/I-ND00023_7.npy,/home/shubham/Documents/in-meds-brain-segmentation/cerebellum/I-ND00023_7.npy,True,0,"(0, 0)","(256, 256)"
